,addr:city,addr:housenumber,addr:postcode,addr:street,amenity,brand,brand:wikidata,brand:wikipedia,cuisine,drive_through,name,outdoor_seating,takeaway,wheelchair,latitude,longitude,id,created_by,FIXME,phone,website,addr:country,start_date,toilets:wheelchair,contact:email,contact:fax,contact:phone,contact:website,opening_hours,operator,addr:state,fixme,internet_access,capacity,email,alt_name,shop,description,wpt_symbol,source,addr:suburb,contact:mobile,delivery,smoking,official_name,payment:credit_cards,food,internet_access:fee,internet_access:ssid,contact:facebook,contact:twitter,diet:vegetarian,name:en,entrance,int_name,wifi,address:number,url,addr:housename,brand:website,ele,note,brewery,old_name,name:pt,phone_1,diet:vegan,self_service,air_conditioning,reservation,access,drinking_water,fee,toilets:disposal,toilets:position,opening_hours:covid19,atm,contact:instagram,short_name,name:ja,wheelchair:description,survey:date,wikidata,drive_in,organic,level,min_age,building,contact:soundcloud,contact:youtube,height,addr,tourism,name:nl,amenity_1,mapillary,name:ko,name:fr,diet:gluten_free,addr:full,is_in,source:date,payment:cheque,contact:whatsapp,addr:unit,fax,payment:debit_cards,location,wikipedia,addr:district,name:zh,drink:beer,payment:cash,payment:maestro,payment:mastercard,payment:visa,payment:visa_debit,payment:visa_electron,diet:raw,operator:wikidata,payment:cards,payment:coins,lgbtq,store,name:es,ref,microbrewery,sport,delivery:covid19,bar,diet:meat,drink:wine,covered,name:ru,diet:lactose_free,departures_board,shelter,addr:province
3399,São Paulo,163,05443-010,Rua Delfina,pub,,,,,,Bar Astor,,,,-23.5540710,-46.6942315,7004330307,,,+55 11 3815 1364,https://www.barastor.com.br/,,,,,,,,Mo 18:00-00:00; Tu-We 18:00-02:00; Th-Sa 12:00-02:00; Su 12:00-19:00,,,,,,,,,,,,Vila Madalena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3400,,,,,pub,,,,,,Bar Queiróz,,,,-23.6702180,-46.5055396,7005097602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3401,Santo André,1048,,Avenida Pedro Américo,restaurant,,,,,,Restaurante Brasileirinho,,,,-23.6688392,-46.5043029,7005097603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3402,Santo André,1236,,Avenida Pedro Américo,fast_food,,,,pastel,,Pastelaria Nishimura,,,,-23.6699742,-46.5025976,7005097604,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3403,Santo André,13,,Rua Caiçara,restaurant,,,,pizza,,Charles,,,,-23.6707531,-46.5037980,7005097605,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3404,Santo André,1094,,Avenida Pedro Américo,restaurant,,,,pizza,,Rocha,,,,-23.6689457,-46.5039074,7005097606,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3405,Santo André,48,,Avenida Valentim Magalhães,restaurant,,,,pizza,,Tuchê,,,,-23.6705316,-46.5015611,7005097607,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3406,,,,,restaurant,,,,,,Casa do Norte,,,,-23.4831343,-46.8832706,7010099016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3407,,,,,fast_food,,,,burger,,Food Park da Villa,,,,-23.6714019,-46.5050959,7010142420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3408,,,,,pub,,,,,,Padeirinho,,,,-23.6713271,-46.5044895,7010142421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,
3409,São Paulo,31,01040-010,Rua Boticário,restaurant,,,,regional;coffee_shop;sandwich,,Restaurante Ita,,,,-23.5425195,-46.6386419,7017272737,,,,,,1953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,attraction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3410,São Paulo,942,01040-000,Avenida Ipiranga,fast_food,,,,coffee_shop;sandwich,,Bob lanches,,,,-23.5418724,-46.6394031,7017272742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3411,São Paulo,371,01209-001,Rua Vitória,fast_food,Subway,Q244457,en:Subway (restaurant),sandwich,,Subway,,yes,,-23.5386574,-46.6400819,7021617553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3412,São Paulo,1128,01036-100,Avenida São João,fast_food,,,,,,Lanchonete Ideal,,,,-23.5399983,-46.6441539,7021734956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3413,São Paulo,100,01201-000,Rua Barão de Campinas,cafe,,,,,,Café Downtown,,,,-23.5393935,-46.6447354,7022765094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3414,São Paulo,42,03319-001,Rua Cantagalo,restaurant,,,,regional,,Lounge Novelli Bar&,,,,-23.5471800,-46.5735205,7023516037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3415,,,,,cafe,,,,,,Gêmel,,,,-23.6509971,-46.6997963,7029450672,,,,,,,,,,,,,,,,,,,,bakery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3416,São Paulo,410,04145-030,Rua Visconde de Inhaúma,restaurant,,,,pizza,,Pepperoni,,,,-23.6167619,-46.6317844,7038818056,,,,,,,,,,,,Mo-Su 18:00-24:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3417,São Paulo,299,04144-070,Rua Pereira Estefano,cafe,,,,sandwich,,Café e Bolo,,,,-23.6181625,-46.6361885,7039452931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3418,,,,,restaurant,,,,brazilian,,Luzinete,,,,-23.6263134,-46.6922227,7040696985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3419,,,,,restaurant,,,,,,Hashiro,,,,-23.5635433,-46.6917973,7041070556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3420,,,,,bar,,,,,,Ladeira,,,,-23.5377165,-46.6816202,7041116144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3421,São Paulo,72,05421-030,Rua Padre Garcia Velho,bar,,,,,,BEC,,,,-23.5621020,-46.6934388,7041133825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3422,,,,,bar,,,,,,Gama,,,,-23.5672110,-46.6892028,7041134125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3423,,,,,bar,,,,,,Caju Verde,,,,-23.5393522,-46.6786881,7041136962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3424,,,,,restaurant,,,,,,Clementina,,,,-23.5582200,-46.6733183,7041138121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3425,,,,,bar,,,,,,7 Queens,,,,-23.5557655,-46.6905642,7041140279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3426,,,,,cafe,,,,,,Perseu Coffee,,,,-23.5591407,-46.6611543,7041141421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3427,,,,,restaurant,,,,,,Kanto Eclético,,,,-23.5383792,-46.6914416,7041142621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3428,,,,,bar,,,,,,Adega do Carlão,,,,-23.5310391,-46.6923359,7041142825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3429,,,,,bar,,,,,,Invicta,,,,-23.5327899,-46.6783265,7041146671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3430,,,,,bar,,,,,,Don Damião,,,,-23.5189256,-46.6557434,7041154764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3431,,,,,fast_food,,,,,,Hamburguinho,,,,-23.5364557,-46.6806699,7041163278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3432,,,,,restaurant,,,,,,Casa de Massas Ponto China,,,,-23.5537063,-46.6353385,7042963086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,카사 데 마사스 폰투 차이나,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3433,,,,,restaurant,,,,,,Wok'n Roll,,,,-23.5557906,-46.6351321,7042963087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3434,,,,,fast_food,,,,,,,yes,,,-23.6704655,-46.5113148,7047335773,,,,,,,,,,,,,,,,,,,,,Lanchonete.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,
3435,São Paulo,3532,03302-000,Avenida Alcântara Machado,restaurant,,,,,,,,,,-23.5443986,-46.5918736,7052593954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3436,São Paulo,615A,03303-000,Rua Padre Adelino,cafe,,,,,,Pedro's Café,,,,-23.5447579,-46.5881532,7052594032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3437,,,,,fast_food,,,,,,,,,,-23.5987815,-46.6543637,7052833555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3438,São Paulo,636,,Alameda Tietê,restaurant,,,,mexican,,Carrito Organic Food,,,,-23.5594885,-46.6684258,7062203285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3439,Sao Paulo,20,03239-000,Avenida São Lucas,restaurant,,,,regional;sandwich,,Lanchonete e Restaurante Larica's,,,,-23.5931525,-46.5466094,7064959132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3440,Santo André,123,,Rua Fernando de Mascarenhas,restaurant,,,,,,Figueiredos,,,,-23.6714812,-46.5039919,7065137140,,,+55 11 3458-5249,,,,,,,,,,,,,,,,,,Comida caseira.,,,Vila Humaitá,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3441,Santo André,1713,,Avenida Queirós Filho,restaurant,,,,,,Restaurante Santo André,,,,-23.6783789,-46.5007223,7065137141,,,+55 11 3458-5444,,,,,,,,,,,,confirmar posição,,,,,,,,,Vila Progresso,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3442,São Paulo,1592,04535-008,Rua João Cachoeira,restaurant,,,,syrian,,Zaatar Azeite,,yes,,-23.5942526,-46.6748376,7067963786,,,+55 11 3895-8133,,,,,,,,,,,,,,,,,,,,,Vila Nova Conceição,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3443,,,,Rua Doutor Gabriel Piza,fast_food,,,,,,Veloz lanchonete e restaurante,,,,-23.5021546,-46.6234913,7068038185,,,,,,,,,,,,Mo-Su 06:00-00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3444,,,,,cafe,,,,,,,,,,-23.5952113,-46.6846701,7069811677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3445,,,,,cafe,,,,,,,,,,-23.5949320,-46.6849830,7070250274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3446,,,,,cafe,,,,,,,,,,-23.5948686,-46.6848000,7070250275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3447,,,,,restaurant,,,,,,Águia de Ouro,,,,-23.5928064,-46.7893456,7074523183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3448,,,,,bar,,,,,,Casa Bar,,,,-23.6681347,-46.5049950,7078549530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3449,,337,08081-410,Rua Altos do Oiti,bar,,,,,,Caipirinha da Vila,,,,-23.4871792,-46.4195189,7080014079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3450,,,,,fast_food,,,,,,Ragazzo,,,,-23.5476649,-46.3773732,7080393404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3451,,934,,Rua Cristiano Angeli,restaurant,,,,pizza,,Grife da Pizza,,,,-23.7204104,-46.5723066,7081621450,,,+55 11 4355 7907,,,,,,,+55 11 2758 4939,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3452,,,,,restaurant,,,,pizza,,Domino's,,,,-23.6680604,-46.5372830,7083265685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-12-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3453,,,,,restaurant,,,,,,Babbo Raffaele,,,,-23.6624700,-46.5386197,7084536386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-12-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3454,,,,,restaurant,,,,burger,,Mr. Hoppy,,,,-23.6604197,-46.5379016,7084555185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-12-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3455,,,,,fast_food,,,,,,Gu de Gula,,,,-23.6602369,-46.5367846,7084557985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-12-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3456,,,,,restaurant,,,,,,Smash,,,,-23.6596364,-46.5369097,7084592485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-12-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3457,,,,,restaurant,,,,,,Chef da Vila,,,,-23.6578703,-46.5346909,7084595185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-12-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3458,,,,,restaurant,,,,,,Temperati,,,,-23.6608976,-46.5324087,7084708885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-12-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3459,,,,,cafe,,,,,,Café Amabile,,,,-23.6624513,-46.5332223,7084709087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-12-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3460,,,,,cafe,,,,,,Fran's,,,,-23.6657035,-46.5340266,7084723988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-12-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3461,,,,,fast_food,,,,,,Travessa 03,,,,-23.6662112,-46.5339222,7084724086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-12-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3462,,,,,restaurant,,,,sushi,,Kandai,,,,-23.6682764,-46.5380540,7084775685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-12-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3463,,,,,cafe,,,,,,Lunanis,,,,-23.6670961,-46.5403970,7084779287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-12-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3464,,,,,fast_food,,,,,,Esquina,,,,-23.6313282,-46.5304200,7086889887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-12-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3465,,,,,pub,,,,,,,,,,-23.6309035,-46.5300156,7086890486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-12-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3466,,,,,pub,,,,,,Kafofo Bar,,,,-23.6378444,-46.5243120,7086900885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-12-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3467,,,,,restaurant,,,,,,Espeto,,,,-23.6378418,-46.5222860,7086900886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-12-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3468,São Paulo,173,02037-000,Rua Doutor Olavo Egídio,fast_food,,,,,,Franschinne,,,,-23.4997928,-46.6240230,7089672173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3469,,640,01215-010,Rua Helvétia,cafe,,,,coffee_shop;breakfast,,Bio Barista Cafés Especiais,,,,-23.5362298,-46.6464379,7093050585,,,1132237873,http://www.biobarista.com.br,,,,,,,,Mo-Fr 08:00-18:00,,,,wlan,,biobarista@Gmail.com,,,,,,,,,,,,,,,,,,Bio Barista Specialty Coffees,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3470,,,,Avenida Moinho Fabrini,fast_food,,,,burger;sandwich,no,Nova Caiçara,,,,-23.6964034,-46.5815185,7094776890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3471,,,,Estrada dos Alvarengas,fast_food,,,,sandwich;burger,,Kelly Lanches,,,,-23.7422532,-46.6012090,7101438209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
